latitude	longitude	altitude	geometry	coordinates	OBJECTID	CODE	GIS_PIN	GlobalID	GISPINOLD	SHAPE_Leng	ShapeSTArea	ShapeSTLength	Bldg_Type												
			Polygon	-72.71422277411877,41.751297900040434,-72.7142144159917,41.75143511175975,-72.71486389055956,41.75147905525079,-72.7149345804682,41.7514838518096,-72.71494839594351,41.751484816506135,-72.71494839594364,41.7514848165037,-72.71494842730465,41.7514842413775,-72.71495231838333,41.75141286251517,-72.71495979422238,41.75127573280288,-72.71496729864546,41.751138630537106,-72.71497474577586,41.75100152824893,-72.71497622632072,41.75097422806491,-72.71497623104295,41.75097414072072,-72.71496322145377,41.75097402700036,-72.714860720399,41.75097319999178,-72.71424032812568,41.750968316688216,-72.71422277411877,41.751297900040434	183464	PIN	115472001		302004006		35772.63428	758.4064022													
			Polygon	-72.71041009167864,41.75138766672242,-72.71047117387404,41.75137370981069,-72.71049369321842,41.75137239511917,-72.71051533571253,41.75137419145778,-72.7105373017962,41.75137870217359,-72.71055738005765,41.75138590507093,-72.71057622071547,41.75139624460418,-72.71085884865487,41.75151318651339,-72.71095582696603,41.75155028009181,-72.71097622104952,41.75155808076261,-72.71097938598628,41.75155316527269,-72.71095916138098,41.751545392102656,-72.71086228841166,41.75150833886937,-72.71058017570805,41.75139161068418,-72.71056116218011,41.75138117590009,-72.71053987482736,41.75137353950732,-72.7105167167164,41.751368783971174,-72.7104938133966,41.75136688257524,-72.71046999188756,41.75136827400382,-72.7104468648788,41.75137260205183,-72.7104250921003,41.75137972973161,-72.71041009167864,41.75138766672242	183476	PIN	137471001		302002016		340.8891602	348.3295189													
			Polygon	-72.71123131773136,41.751463210153645,-72.71125927297314,41.75147230312895,-72.71135681250144,41.75149807723629,-72.71145600379984,41.75151954328344,-72.711488726378,41.751525289766114,-72.71156292938205,41.7515382400925,-72.71169349333427,41.751557493508535,-72.71182493720279,41.75157040776688,-72.71185106688492,41.75157206297929,-72.71202374228186,41.751583316619275,-72.71234622558276,41.75160540402199,-72.7123822211427,41.75115049543218,-72.71422277411877,41.751297900040434,-72.71424032812568,41.750968316688216,-72.71427474627491,41.750356708175794,-72.71264865544606,41.750307262684714,-72.71163468314428,41.75036642618029,-72.71123296863146,41.75023676158466,-72.71098382003026,41.75058108562262,-72.71097802505038,41.75058904209485,-72.71099776936255,41.75060277020344,-72.71130452162367,41.750815994774044,-72.71141010900214,41.75098730105491,-72.71141095106368,41.75098867347975,-72.71123131773136,41.751463210153645	183486	PIN	138472001		302004003		305977.9193	2681.978804	WAREHSE												
			Polygon	-72.71234622558276,41.75160540402199,-72.71367555568366,41.75169589671161,-72.71474910072025,41.75176782890708,-72.71478278191005,41.75176372276142,-72.71481463311375,41.75175522519047,-72.71484439761512,41.75174266543186,-72.71487075588115,41.75172645472836,-72.71488336844197,41.75171564608029,-72.7148931944892,41.75170725241238,-72.71493781507606,41.751668954887684,-72.71493840170103,41.75166846109442,-72.71493939757111,41.75165032166642,-72.71493991223818,41.75164101869317,-72.7149401008581,41.7516374237358,-72.71494487231811,41.75154993734581,-72.71494839127708,41.75148490291604,-72.71494839594351,41.751484816506135,-72.7149345804682,41.7514838518096,-72.71486389055956,41.75147905525079,-72.7142144159917,41.75143511175975,-72.71422277411877,41.751297900040434,-72.7123822211427,41.75115049543218,-72.71234622558276,41.75160540402199	183536	PIN	114472008		302004002		102855.1028	1712.851108	FAST FOOD												
			Polygon	-72.7116029785784,41.751919379866145,-72.71233400177282,41.751955022065246,-72.7123344415108,41.751955077094465,-72.71233529285264,41.751940560100145,-72.71235071208733,41.751767675976275,-72.7120048845978,41.7517438785889,-72.71183217314406,41.75173284445223,-72.7118025988366,41.75173069412404,-72.71165858317403,41.75171632119309,-72.71160658508265,41.75170870223321,-72.71158650352183,41.75170669222172,-72.71156843874446,41.75170462799269,-72.7115504084556,41.75170234422934,-72.7115323794274,41.75169986836367,-72.71151446055478,41.75169703577466,-72.71149657838008,41.75169412086656,-72.71147880636137,41.751690849235274,-72.71146107105723,41.75168746784205,-72.71144344590945,41.75168372972574,-72.7114258941402,41.751679854416935,-72.71140251561042,41.75167570272819,-72.71129075571653,41.75165146069186,-72.71118083133369,41.7516221147924,-72.71107457463515,41.75158802241022,-72.7110378984515,41.751575139331564,-72.71102719962785,41.75157151326122,-72.71097938598628,41.75155316527269,-72.71097622104952,41.75155808076261,-72.71096735441074,41.75157184979243,-72.7108688271963,41.751725002474096,-72.71136116656155,41.75175524574307,-72.7114191772376,41.751758832723254,-72.71142555365309,41.75175921905485,-72.71141311351771,41.75191009573723,-72.71144283374764,41.75191156014233,-72.7115890162983,41.7519186891483,-72.7116029785784,41.751919379866145	183575	PIN	137471023		302001018		24763.91376	982.7475216	CAR WASH												
			Polygon	-72.71159047274665,41.752058099353754,-72.71162297836023,41.752059399982286,-72.71232655850888,41.75208748631158,-72.7123344415108,41.751955077094465,-72.71233400177282,41.751955022065246,-72.7116029785784,41.751919379866145,-72.71160017509939,41.75195016982087,-72.71159168998295,41.75204484485846,-72.71159047274665,41.752058099353754	183592	PIN	137471024		302001017		9925.223511	500.1194312													
			Polygon	-72.71435462684218,41.751903302904154,-72.71434918517862,41.752268291226464,-72.71488910412567,41.75228909378348,-72.71489507756404,41.7522893425864,-72.71490456910601,41.75228970222982,-72.71490456910611,41.752289702227905,-72.71490458801279,41.75228935565951,-72.71490752808097,41.752235421160755,-72.71491125443188,41.75216679997565,-72.71491497090513,41.75209831893033,-72.7149200790019,41.75200468543015,-72.71491011512198,41.7519968611905,-72.71487681672303,41.75197069801726,-72.71487494848982,41.75196924297716,-72.71485963636106,41.75195721834381,-72.71483948620289,41.75194623506306,-72.71481702563378,41.75193824234596,-72.71479298767593,41.751933103200535,-72.71435462684218,41.751903302904154	183646	PIN	114471007		302001024		19646.42407	553.1145442	FAST FOOD												
			Polygon	-72.71418147954091,41.75227888712495,-72.71432315667782,41.75228398049648,-72.71483826655705,41.7523023880905,-72.71489426315671,41.752304381023734,-72.71490375471545,41.752304740667746,-72.7149042520889,41.75229555639415,-72.71490456910601,41.75228970222982,-72.71489507756404,41.7522893425864,-72.71488910412567,41.75228909378348,-72.71434918517862,41.752268291226464,-72.71435462684218,41.751903302904154,-72.71419012244775,41.751892274831995,-72.7141821558467,41.752248809964456,-72.71418147954091,41.75227888712495	183651	PIN	114471009		302001025		7219.722412	673.5174691													
			Polygon	-72.70992514516198,41.75204065571008,-72.70998497585106,41.75206452431518,-72.71076765175972,41.75237681833142,-72.7107915048089,41.752386349108995,-72.71080733166353,41.75239266634195,-72.71086856900531,41.75172774667257,-72.7108688271963,41.751725002474096,-72.71096735441074,41.75157184979243,-72.71097622104952,41.75155808076261,-72.71095582696603,41.75155028009181,-72.71085884865487,41.75151318651339,-72.71057622071547,41.75139624460418,-72.71055738005765,41.75138590507093,-72.7105373017962,41.75137870217359,-72.71051533571253,41.75137419145778,-72.71049369321842,41.75137239511917,-72.71047117387404,41.75137370981069,-72.71041009167864,41.75138766672242,-72.7104058094441,41.75138993186225,-72.71038201383605,41.751408859270626,-72.70993020687287,41.752033632095944,-72.70992514516198,41.75204065571008	183665	PIN	137471002		302002027		60714.28229	1029.133435	RETAIL												
			Polygon	-72.71080430776418,41.75242556929899,-72.7108294828824,41.75242681277525,-72.71135030558051,41.752452565119675,-72.7113618126542,41.752453117830015,-72.71136833576115,41.75245345018565,-72.71141311351771,41.75191009573723,-72.71142555365309,41.75175921905485,-72.7114191772376,41.751758832723254,-72.71136116656155,41.75175524574307,-72.7108688271963,41.751725002474096,-72.71086856900531,41.75172774667257,-72.71080733166353,41.75239266634195,-72.71080548684355,41.75241319297153,-72.71080430776418,41.75242556929899	183671	PIN	137471022		302002020		39047.2334	816.0084523	Old Style												
			Polygon	-72.71079202179061,41.75255945881595,-72.71082126591607,41.752560868333426,-72.71133395458844,41.75258541050312,-72.71135103314029,41.752586239509675,-72.71135740854086,41.752586543516045,-72.71136833576115,41.75245345018565,-72.7113618126542,41.752453117830015,-72.71135030558051,41.752452565119675,-72.7108294828824,41.75242681277525,-72.71080430776418,41.75242556929899,-72.7107928703772,41.752550073647924,-72.71079202179061,41.75255945881595	183690	PIN	137471021		302002021		7527.137207	406.3245037	Three Family												
			Polygon	-72.71154203496752,41.7525957711031,-72.7115676510694,41.75259704200804,-72.71225298276597,41.75263135137205,-72.7122735416163,41.75263240178073,-72.71228145733383,41.752632788568135,-72.71229322709635,41.75249706005597,-72.71228542133876,41.752496673305366,-72.71157843198536,41.7524627402663,-72.71155413520763,41.75246155213181,-72.71154233012378,41.752592450616085,-72.71154203496752,41.7525957711031	183697	PIN	137471025		302001014		9963.184998	502.8860677	Old Style												
			Polygon	-72.71077940437146,41.75269592784295,-72.71080978577228,41.75269736519259,-72.7113257371874,41.75272190850563,-72.71133977295075,41.75272257097936,-72.71134618615734,41.752722875856534,-72.71135740854086,41.752586543516045,-72.71135103314029,41.752586239509675,-72.71133395458844,41.75258541050312,-72.71082126591607,41.752560868333426,-72.71079202179061,41.75255945881595,-72.71078029052202,41.75268692688806,-72.71077940437146,41.75269592784295	183716	PIN	137471020		302002022		7709.099182	409.1787181	Three Family												
			Polygon	-72.71418147954091,41.75227888712495,-72.7141580987635,41.75227808402298,-72.71407883035363,41.752275068105476,-72.71404511707998,41.75273417656521,-72.71450782533148,41.752749962222346,-72.71481910719638,41.752760677919454,-72.71486880090822,41.75276236707173,-72.71487876893904,41.75276272686214,-72.71487887049852,41.75276086568171,-72.71488509755783,41.752646727848074,-72.71489257595753,41.75250962562443,-72.71490005318037,41.752372523395444,-72.71490005318026,41.75237252338673,-72.71490375471545,41.752304740667746,-72.71489426315671,41.752304381023734,-72.71483826655705,41.7523023880905,-72.71432315667782,41.75228398049648,-72.71418147954091,41.75227888712495	183723	PIN	114471006		302001022		37886.9361	787.6444458	FAST FOOD												
			Polygon	-72.70745158845041,41.75269990814322,-72.70748375587088,41.75271430091185,-72.70778425335355,41.75284874313936,-72.70779766374689,41.75285475802905,-72.70779898302145,41.75285308449745,-72.70789086300204,41.75273695246031,-72.70785206402753,41.75271975906995,-72.70757651487591,41.75259778438726,-72.7075438344583,41.75258333742721,-72.70745367911366,41.75269727440002,-72.70745158845041,41.75269990814322	183753	PIN	137482135		317002002		5460.301208	319.2768803	Two Family												
			Polygon	-72.71076689936655,41.75283201270238,-72.71080644143466,41.75283386395194,-72.71131425880108,41.75285719792444,-72.71132840453718,41.75285786129391,-72.71133507429366,41.75285816540011,-72.71134618615734,41.752722875856534,-72.71133977295075,41.75272257097936,-72.7113257371874,41.75272190850563,-72.71080978577228,41.75269736519259,-72.71077940437146,41.75269592784295,-72.71076767393235,41.75282383499552,-72.71076689936655,41.75283201270238	183754	PIN	137471019		302002023		7687.816711	409.3932087	Three Family												
			Polygon	-72.71151768653708,41.752866239750645,-72.71224948995825,41.75290193761935,-72.71225806535712,41.75290235206695,-72.71225832347791,41.75289963530894,-72.71228145733383,41.752632788568135,-72.7122735416163,41.75263240178073,-72.71225298276597,41.75263135137205,-72.7115676510694,41.75259704200804,-72.71154203496752,41.7525957711031,-72.71151768653708,41.752866239750645	183767	PIN	137471026		302001013		19952.82953	601.8819526	OFFICE LO RI												
			Polygon	-72.71298653471672,41.75293787951345,-72.71313217006653,41.75294495150075,-72.7131569068158,41.75294616688607,-72.7131637598146,41.752946498387885,-72.71325739070856,41.75185787016078,-72.71325982548741,41.751829604791,-72.71324901491847,41.75182886039163,-72.71235071208733,41.751767675976275,-72.71233529285264,41.751940560100145,-72.7123344415108,41.751955077094465,-72.71232655850888,41.75208748631158,-72.71162297836023,41.752059399982286,-72.71159047274665,41.752058099353754,-72.71155468847854,41.75245556977369,-72.71155413520763,41.75246155213181,-72.71157843198536,41.7524627402663,-72.71228542133876,41.752496673305366,-72.71229322709635,41.75249706005597,-72.71228145733383,41.752632788568135,-72.71225832347791,41.75289963530894,-72.71225806535712,41.75290235206695,-72.71242422285688,41.75291044704303,-72.71244064071453,41.752911248230234,-72.7126085206544,41.7529194532729,-72.71261775572263,41.75291986790749,-72.71279120605233,41.75292834891715,-72.71280121070043,41.75292881867088,-72.71297418468491,41.752937244366194,-72.71298653471672,41.75293787951345	183776	PIN	114471010		302001019		131879.0551	1719.889425	RELIGIOUS												
			Polygon	-72.70735754482195,41.75281881076071,-72.70738626836402,41.752831692068945,-72.70768793949792,41.75296701400556,-72.70770336381347,41.752973935258574,-72.70770556452715,41.752971136894175,-72.70779766374689,41.75285475802905,-72.70778425335355,41.75284874313936,-72.70748375587088,41.75271430091185,-72.70745158845041,41.75269990814322,-72.7073602957171,41.752815326534744,-72.70735754482195,41.75281881076071	183783	PIN	137482134		317002003		5546.031982	320.8383827													
			Polygon	-72.70789086300204,41.75273695246031,-72.70789229343224,41.75273516919672,-72.70807113527923,41.752509105189695,-72.70807395720323,41.752510807672,-72.7088522400943,41.75298074479755,-72.70885304602038,41.752981266499084,-72.70886058372156,41.75298451452656,-72.70886854592425,41.752986506999875,-72.70887672501009,41.7529871919643,-72.7088849077054,41.75298655155906,-72.7088928806424,41.75298460248304,-72.70890043592279,41.75298139555934,-72.70890737653895,41.75297701441008,-72.7089135215109,41.752971573275886,-72.70905659475594,41.75279914579427,-72.70906913858593,41.752782986403254,-72.70920049694573,41.75262630042881,-72.70932726967096,41.752465881635,-72.70944935074152,41.75230186418018,-72.7095666380609,41.752134385232296,-72.71051088517116,41.750835896434516,-72.71068510217329,41.75059635224721,-72.71086823002011,41.750343318347255,-72.7108679059979,41.75034320074762,-72.71022460359043,41.750108733615846,-72.70953528964924,41.75007368096965,-72.70951827352269,41.750073014657616,-72.70942577776891,41.75018832799042,-72.70934463427527,41.750341650190194,-72.7089968657708,41.75079957177152,-72.70888801273884,41.75093547042357,-72.70865753919135,41.751154008240434,-72.70856536980733,41.75126096376206,-72.70769127434856,41.7523506212722,-72.70771545151281,41.75236643721876,-72.70754717220304,41.75257908501257,-72.7075438344583,41.75258333742721,-72.70757651487591,41.75259778438726,-72.70785206402753,41.75271975906995,-72.70789086300204,41.75273695246031	183786	PIN	137482136		302003003		415393.1808	3055.007778	SUPERMARKET												
